Mark_info;Model_info;Year;Region;Vin_resolution;Mileage;Owners_number;Body_type;PTS;Color_hex;Salon;Count_doors;Auto_class;Trunk_volume_min;Price_rub
LADA (ВАЗ);2114;2012;Нижний Новгород;True;66163;3;HATCHBACK_5_DOORS;True;EE1D19;False;5;B;330;199990
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;C;135;822900
LADA (ВАЗ);Kalina;2012;Арзамас;True;99000;3;HATCHBACK_5_DOORS;True;C49648;False;5;B;235;200000
LADA (ВАЗ);1111 Ока;2002;Нижний Новгород;NaN;8000;2;HATCHBACK_3_DOORS;True;EE1D19;False;3;A;210;135000
LADA (ВАЗ);2121 (4x4);1999;Нижний Новгород;True;134000;3;ALLROAD_3_DOORS;True;007F00;False;3;J;265;145000
LADA (ВАЗ);2131 (4x4);2007;Нижний Новгород;True;187802;3;ALLROAD_5_DOORS;True;CACECB;False;5;J;420;164000
LADA (ВАЗ);Granta;2020;Дзержинск;NaN;0;NaN;SEDAN;True;040001;True;4;B;520;550500
LADA (ВАЗ);2114;2011;Нижний Новгород;NaN;25000;2;HATCHBACK_5_DOORS;True;007F00;False;5;B;330;198000
LADA (ВАЗ);Granta;2018;Нижний Новгород;True;58300;1;LIFTBACK;True;200204;False;5;B;440;380000
LADA (ВАЗ);21099;2001;Нижний Новгород;NaN;164000;2;SEDAN;True;007F00;False;4;B;400;30000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;EE1D19;True;5;B;435;524500
LADA (ВАЗ);Kalina;2011;Нижний Новгород;True;77365;2;WAGON_5_DOORS;True;C49648;False;5;B;350;218000
LADA (ВАЗ);Kalina;2014;Нижний Новгород;True;64129;2;WAGON_5_DOORS;True;CACECB;False;5;B;355;328000
LADA (ВАЗ);2131 (4x4);2012;Нижний Новгород;True;91256;1;ALLROAD_5_DOORS;True;0000CC;False;5;J;420;279990
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;B;520;623800
LADA (ВАЗ);Kalina;2014;Нижний Новгород;True;71636;2;HATCHBACK_5_DOORS;True;040001;False;5;B;240;328000
LADA (ВАЗ);Largus;2014;Нижний Новгород;True;161247;1;WAGON_5_DOORS;True;FAFBFB;False;5;C;135;359990
LADA (ВАЗ);2115;2011;Нижний Новгород;True;176000;2;SEDAN;True;EE1D19;False;4;B;445;135000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;B;480;693900
LADA (ВАЗ);Granta;2014;Нижний Новгород;True;64000;2;SEDAN;True;CACECB;False;4;B;480;269000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;0000CC;True;5;C;135;718900
LADA (ВАЗ);2104;2007;Балахна;NaN;150000;3;WAGON_5_DOORS;False;0000CC;False;5;B;345;77000
LADA (ВАЗ);Granta;2018;Ковернино;True;44763;1;SEDAN;True;97948F;False;4;B;520;390000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;524500
LADA (ВАЗ);2114;2007;Нижний Новгород;True;100000;3;HATCHBACK_5_DOORS;True;C49648;False;5;B;330;97000
LADA (ВАЗ);2114;2004;Нижний Новгород;True;160097;3;HATCHBACK_5_DOORS;True;040001;False;5;B;330;49000
LADA (ВАЗ);21099;1998;Нижний Новгород;True;170000;3;SEDAN;True;C49648;False;4;B;400;20000
LADA (ВАЗ);2114;2005;Нижегородская область;NaN;100000;2;HATCHBACK_5_DOORS;True;EE1D19;False;5;B;330;78000
LADA (ВАЗ);2121 (4x4);2001;Нижний Новгород;True;83598;3;ALLROAD_3_DOORS;False;0000CC;False;3;J;265;100000
LADA (ВАЗ);2115;2011;Нижний Новгород;True;125862;3;SEDAN;True;0000CC;False;4;B;445;140000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;200204;True;4;B;520;534500
LADA (ВАЗ);Granta;2014;Нижний Новгород;NaN;64000;1;SEDAN;True;FAFBFB;True;4;B;480;245000
LADA (ВАЗ);XRAY;2017;Нижний Новгород;True;14951;1;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;361;579000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;FAFBFB;True;5;B;361;924900
LADA (ВАЗ);2121 (4x4);2010;Нижний Новгород;True;67640;2;ALLROAD_3_DOORS;True;007F00;False;3;J;265;214000
LADA (ВАЗ);Priora;2011;Нижний Новгород;True;270098;2;SEDAN;True;040001;False;4;B;430;184000
LADA (ВАЗ);Granta;2016;Нижний Новгород;True;119842;1;LIFTBACK;True;FAFBFB;False;5;B;440;274000
LADA (ВАЗ);Kalina;2009;Нижний Новгород;True;137615;1;HATCHBACK_5_DOORS;True;CACECB;False;5;B;235;164000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;FAFBFB;True;5;B;361;924900
LADA (ВАЗ);XRAY;2019;Дзержинск;NaN;0;NaN;HATCHBACK_5_DOORS;True;FFD600;True;5;B;361;893900
LADA (ВАЗ);2115;2011;Нижний Новгород;True;142915;3;SEDAN;True;EE1D19;False;4;B;445;109000
LADA (ВАЗ);2107;2008;Нижний Новгород;True;6871;1;SEDAN;True;EE1D19;False;4;B;379;29000
LADA (ВАЗ);2112;2006;Нижний Новгород;True;115122;3;HATCHBACK_5_DOORS;True;007F00;False;5;B;399;59000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;FAFBFB;True;5;B;435;581500
LADA (ВАЗ);2107;2007;Нижний Новгород;True;64589;3;SEDAN;True;0000CC;False;4;B;379;35000
LADA (ВАЗ);Granta;2016;Нижний Новгород;True;73764;2;LIFTBACK;True;040001;False;5;B;440;314000
LADA (ВАЗ);Vesta;2017;Нижний Новгород;True;48193;2;SEDAN;True;040001;False;4;B;480;509000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;480;922900
LADA (ВАЗ);Priora;2015;Нижний Новгород;True;52494;1;HATCHBACK_5_DOORS;True;200204;False;5;B;360;304000
LADA (ВАЗ);2107;2002;Нижний Новгород;True;12325;2;SEDAN;True;EE1D19;False;4;B;379;44000
LADA (ВАЗ);Priora;2007;Нижний Новгород;True;179328;3;SEDAN;True;CACECB;False;4;B;430;104000
LADA (ВАЗ);Granta;2015;Нижний Новгород;True;71075;2;LIFTBACK;True;040001;False;5;B;440;279990
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;040001;True;5;B;480;735900
LADA (ВАЗ);Vesta;2019;Нижний Новгород;True;28900;1;SEDAN;True;FAFBFB;False;4;B;480;510000
LADA (ВАЗ);2110;2000;Арзамас;True;214000;3;SEDAN;True;007F00;False;4;B;450;60000
LADA (ВАЗ);2107;2000;Лукоянов;True;46000;3;SEDAN;True;0000CC;False;4;B;379;45000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;810900
LADA (ВАЗ);2109;2005;Кстово;True;68000;3;HATCHBACK_5_DOORS;False;CACECB;False;5;B;270;85000
LADA (ВАЗ);2114;2004;Нижний Новгород;True;192179;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;330;29000
LADA (ВАЗ);XRAY;2017;Нижний Новгород;True;49297;1;HATCHBACK_5_DOORS;True;200204;False;5;B;361;579000
LADA (ВАЗ);Vesta;2017;Нижний Новгород;True;29922;1;SEDAN;True;040001;False;4;B;480;499000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;B;480;830900
LADA (ВАЗ);2110;2000;Линда;True;150000;3;SEDAN;True;DEA522;False;4;B;450;28000
LADA (ВАЗ);2114;2010;Семенов;True;137000;2;HATCHBACK_5_DOORS;True;040001;False;5;B;330;115000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;CACECB;True;5;B;240;571500
LADA (ВАЗ);2114;2007;Нижний Новгород;True;160000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;330;59000
LADA (ВАЗ);Kalina;2016;Нижний Новгород;True;48000;1;WAGON_5_DOORS;True;FF8649;False;5;B;355;448000
LADA (ВАЗ);Kalina;2009;Нижний Новгород;True;149000;2;SEDAN;True;4A2197;False;4;B;400;145000
LADA (ВАЗ);2111;2005;Дзержинск;True;230000;3;WAGON_5_DOORS;True;EE1D19;False;5;B;426;76000
LADA (ВАЗ);2121 (4x4);2020;Нижний Новгород;NaN;0;NaN;ALLROAD_3_DOORS;True;200204;True;3;J;265;572900
LADA (ВАЗ);2114;2011;Нижегородская область;True;187000;1;HATCHBACK_5_DOORS;True;660099;False;5;B;330;110000
LADA (ВАЗ);Granta;2014;Саров;True;104000;2;SEDAN;True;CACECB;False;4;B;480;223000
LADA (ВАЗ);Vesta;2019;Нижний Новгород;NaN;0;NaN;SEDAN;True;200204;True;4;B;480;819900
LADA (ВАЗ);Granta;2017;Урень;True;57000;1;SEDAN;True;97948F;False;4;B;480;320000
LADA (ВАЗ);Granta;2012;Саров;True;120589;3;SEDAN;True;0000CC;False;4;B;480;245000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;B;480;869900
LADA (ВАЗ);2121 (4x4);2014;Нижний Новгород;True;90054;1;ALLROAD_3_DOORS;True;007F00;False;3;J;265;339000
LADA (ВАЗ);Priora;2014;Нижний Новгород;True;177953;2;SEDAN;True;040001;False;4;B;430;294000
LADA (ВАЗ);2114;2005;Нижний Новгород;True;120000;3;HATCHBACK_5_DOORS;True;040001;False;5;B;330;70000
LADA (ВАЗ);Kalina;2011;Нижний Новгород;True;93768;3;WAGON_5_DOORS;True;007F00;False;5;B;350;149000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;CACECB;True;5;B;435;572500
LADA (ВАЗ);Granta;2017;Нижний Новгород;True;40481;1;SEDAN;True;040001;False;4;B;480;369990
LADA (ВАЗ);Kalina;2013;Нижний Новгород;True;98000;1;WAGON_5_DOORS;True;040001;False;5;B;350;235000
LADA (ВАЗ);Priora;2010;Нижний Новгород;True;83298;2;HATCHBACK_5_DOORS;True;CACECB;False;5;B;360;219990
LADA (ВАЗ);Vesta;2019;Дзержинск;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;B;480;986900
LADA (ВАЗ);Granta;2012;Нижний Новгород;True;108000;1;SEDAN;True;CACECB;False;4;B;480;215000
LADA (ВАЗ);Kalina;2010;Нижний Новгород;True;87000;2;SEDAN;True;040001;False;4;B;400;188000
LADA (ВАЗ);Largus;2018;Нижний Новгород;True;58100;1;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;590000
LADA (ВАЗ);Priora;2016;Нижний Новгород;True;155733;1;SEDAN;True;97948F;False;4;B;430;299990
LADA (ВАЗ);Kalina;2008;Нижний Новгород;True;106776;1;HATCHBACK_5_DOORS;True;97948F;False;5;B;235;139990
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;B;480;763900
LADA (ВАЗ);Priora;2011;Нижний Новгород;True;115507;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;360;229990
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;200204;True;5;B;361;708900
LADA (ВАЗ);2121 (4x4);2015;Нижний Новгород;True;22192;1;ALLROAD_3_DOORS;True;007F00;False;3;J;265;359990
LADA (ВАЗ);XRAY;2017;Нижний Новгород;True;59787;1;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;361;519990
LADA (ВАЗ);Granta;2016;Нижний Новгород;True;18042;1;LIFTBACK;True;CACECB;False;5;B;440;449990
LADA (ВАЗ);Granta;2016;Нижний Новгород;True;50640;2;LIFTBACK;True;FAFBFB;False;5;B;440;379990
LADA (ВАЗ);Largus;2015;Нижний Новгород;True;152985;1;WAGON_5_DOORS;True;CACECB;False;5;C;135;397000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;0000CC;True;5;B;480;867900
LADA (ВАЗ);2121 (4x4);2015;Нижний Новгород;True;101606;2;ALLROAD_3_DOORS;True;007F00;False;3;J;265;299990
LADA (ВАЗ);Kalina;2010;Нижний Новгород;True;93906;2;SEDAN;True;040001;False;4;B;400;199990
LADA (ВАЗ);Vesta;2015;Нижний Новгород;True;41354;2;SEDAN;True;FAFBFB;False;4;B;480;499990
LADA (ВАЗ);2121 (4x4);2019;Нижний Новгород;NaN;0;NaN;ALLROAD_3_DOORS;True;040001;True;3;J;265;622900
LADA (ВАЗ);Largus;2014;Нижний Новгород;True;219209;1;WAGON_5_DOORS;True;C49648;False;5;C;135;339990
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;CACECB;True;5;B;435;550500
LADA (ВАЗ);Priora;2012;Нижний Новгород;True;151146;2;WAGON_5_DOORS;True;EE1D19;False;5;B;444;189990
LADA (ВАЗ);Kalina;2011;Нижний Новгород;True;232922;3;WAGON_5_DOORS;True;CACECB;False;5;B;350;159990
LADA (ВАЗ);Kalina;2008;Нижний Новгород;True;111707;3;HATCHBACK_5_DOORS;True;C49648;False;5;B;235;149990
LADA (ВАЗ);Kalina;2011;Нижний Новгород;True;97789;2;HATCHBACK_5_DOORS;True;007F00;False;5;B;235;149990
LADA (ВАЗ);Kalina;2011;Нижний Новгород;True;148735;3;WAGON_5_DOORS;True;CACECB;False;5;B;350;149990
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;480;863900
LADA (ВАЗ);Kalina;2012;Нижний Новгород;True;104765;2;HATCHBACK_5_DOORS;True;CACECB;False;5;B;235;189990
LADA (ВАЗ);Kalina;2011;Нижний Новгород;True;106628;2;HATCHBACK_5_DOORS;True;CACECB;False;5;B;235;134990
LADA (ВАЗ);Granta;2017;Нижний Новгород;True;45976;1;SEDAN;True;200204;False;4;B;480;359990
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;480;863900
LADA (ВАЗ);XRAY;2018;Нижний Новгород;True;19246;1;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;361;599990
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;CACECB;True;5;B;240;571500
LADA (ВАЗ);XRAY;2017;Нижний Новгород;True;75398;1;HATCHBACK_5_DOORS;True;040001;False;5;B;361;569990
LADA (ВАЗ);Granta;2013;Нижний Новгород;True;120000;1;SEDAN;True;040001;False;4;B;480;269000
LADA (ВАЗ);XRAY;2019;Нижний Новгород;True;5041;1;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;361;739990
LADA (ВАЗ);Granta;2018;Нижний Новгород;True;29586;2;SEDAN;True;FAFBFB;False;4;B;480;449990
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;683900
LADA (ВАЗ);Kalina;2013;Нижний Новгород;True;109000;1;HATCHBACK_5_DOORS;True;0000CC;False;5;B;235;209000
LADA (ВАЗ);Vesta;2017;Нижний Новгород;True;40639;2;SEDAN;True;040001;False;4;B;480;549990
LADA (ВАЗ);Largus;2017;Нижний Новгород;True;107147;1;WAGON_5_DOORS;True;CACECB;False;5;C;135;504000
LADA (ВАЗ);XRAY;2016;Нижний Новгород;True;55004;1;HATCHBACK_5_DOORS;True;200204;False;5;B;361;539990
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;683900
LADA (ВАЗ);Granta;2015;Нижний Новгород;True;42000;1;SEDAN;True;97948F;False;4;B;480;242000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;653900
LADA (ВАЗ);Granta;2014;Нижний Новгород;True;81000;1;LIFTBACK;True;040001;False;5;B;440;288000
LADA (ВАЗ);Largus;2014;Нижний Новгород;True;82000;1;WAGON_5_DOORS;True;C49648;False;5;C;135;370000
LADA (ВАЗ);Granta;2014;Нижний Новгород;True;60000;2;SEDAN;True;CACECB;False;4;B;480;249000
LADA (ВАЗ);Largus;2016;Нижний Новгород;True;93000;1;WAGON_5_DOORS;True;200204;False;5;C;135;524000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;200204;True;4;B;520;508500
LADA (ВАЗ);2121 (4x4);2013;Нижний Новгород;True;82500;3;ALLROAD_3_DOORS;True;040001;False;3;J;265;255000
LADA (ВАЗ);Priora;2010;Нижний Новгород;True;90000;2;SEDAN;True;97948F;False;4;B;430;169000
LADA (ВАЗ);XRAY;2017;Нижний Новгород;True;44000;3;HATCHBACK_5_DOORS;True;660099;False;5;B;361;549000
LADA (ВАЗ);Vesta;2016;Нижний Новгород;True;62700;2;SEDAN;True;EE1D19;False;4;B;480;415000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;CACECB;True;5;B;360;658900
LADA (ВАЗ);Granta;2013;Мулино;True;71232;3;SEDAN;True;040001;False;4;B;480;170000
LADA (ВАЗ);2105;2003;Нижний Новгород;True;169000;3;SEDAN;False;4A2197;False;4;C;385;20000
LADA (ВАЗ);Granta;2013;Новосмолинский;True;85000;3;SEDAN;True;CACECB;False;4;B;480;225000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;B;480;776900
LADA (ВАЗ);2114;2005;Ардатов;True;283245;3;HATCHBACK_5_DOORS;False;040001;False;5;B;330;63000
LADA (ВАЗ);2115;2005;Нижний Новгород;True;131700;3;SEDAN;True;0000CC;False;4;B;445;60000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;489900
LADA (ВАЗ);2121 (4x4);2016;Нижний Новгород;True;51391;1;ALLROAD_3_DOORS;True;007F00;False;3;J;265;399000
LADA (ВАЗ);2110;2004;Нижний Новгород;True;193026;3;SEDAN;True;97948F;False;4;B;450;35000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;97948F;True;5;B;435;572500
LADA (ВАЗ);2107;2004;Нижний Новгород;True;33801;3;SEDAN;True;007F00;False;4;B;379;29000
LADA (ВАЗ);Priora;2011;Нижний Новгород;True;85082;1;HATCHBACK_5_DOORS;True;CACECB;False;5;B;360;214000
LADA (ВАЗ);Kalina;2007;Нижний Новгород;True;304324;2;SEDAN;True;EE1D19;False;4;B;400;89000
LADA (ВАЗ);2115;2008;Нижний Новгород;True;124745;2;SEDAN;True;040001;False;4;B;445;35000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;040001;True;5;B;435;518500
LADA (ВАЗ);Granta;2012;Нижний Новгород;True;77551;2;SEDAN;True;040001;False;4;B;480;244000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;EE1D19;True;5;B;435;611800
LADA (ВАЗ);2121 (4x4);2011;Нижний Новгород;True;120583;3;ALLROAD_3_DOORS;True;EE1D19;False;3;J;265;208000
LADA (ВАЗ);Kalina;2010;Нижний Новгород;True;80562;2;SEDAN;True;97948F;False;4;B;400;174000
LADA (ВАЗ);2112;2004;Нижний Новгород;True;264735;3;HATCHBACK_5_DOORS;True;0000CC;False;5;B;399;35000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;VAN;True;FAFBFB;True;5;C;2540;707900
LADA (ВАЗ);Vesta;2018;Нижний Новгород;True;62842;3;SEDAN;True;C49648;False;4;B;480;499000
LADA (ВАЗ);Granta;2012;Нижний Новгород;True;73115;1;SEDAN;True;C49648;False;4;B;480;214000
LADA (ВАЗ);2115;2010;Нижний Новгород;True;86390;3;SEDAN;True;040001;False;4;B;445;174000
LADA (ВАЗ);Priora;2013;Нижний Новгород;True;91595;1;SEDAN;True;0000CC;False;4;B;430;274000
LADA (ВАЗ);Granta;2013;Нижний Новгород;True;145357;1;SEDAN;True;CACECB;False;4;B;480;245000
LADA (ВАЗ);Largus;2018;Нижний Новгород;True;30100;1;WAGON_5_DOORS;True;FAFBFB;False;5;C;135;527750
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;040001;True;5;B;480;895900
LADA (ВАЗ);Vesta;2017;Афонино;True;49000;1;SEDAN;True;200204;True;4;B;480;475000
LADA (ВАЗ);Priora;2014;Нижний Новгород;True;165000;1;HATCHBACK_5_DOORS;True;FAFBFB;True;5;B;360;280000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;FAFBFB;True;5;B;361;829900
LADA (ВАЗ);Granta;2015;Нижний Новгород;True;95000;2;LIFTBACK;True;DEA522;False;5;B;440;259900
LADA (ВАЗ);2131 (4x4);2010;Афонино;True;110000;3;ALLROAD_5_DOORS;True;007F00;True;5;J;NaN;145000
LADA (ВАЗ);Largus;2019;Нижний Новгород;True;47500;1;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;699000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;520;556500
LADA (ВАЗ);Granta;2014;Нижний Новгород;True;120538;2;SEDAN;True;0000CC;False;4;B;480;197000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;C;135;799900
LADA (ВАЗ);Priora;2011;Нижний Новгород;True;120458;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;360;199000
LADA (ВАЗ);Priora;2011;Нижний Новгород;True;137998;2;WAGON_5_DOORS;True;040001;False;5;B;444;210000
LADA (ВАЗ);XRAY;2017;Нижний Новгород;True;71000;1;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;361;528000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;B;360;652900
LADA (ВАЗ);Priora;2014;Дзержинск;True;97000;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;360;325000
LADA (ВАЗ);Priora;2012;Нижний Новгород;True;161468;3;WAGON_5_DOORS;True;FAFBFB;False;5;B;444;137000
